"Date","N°/Type","Description","Mémo","Montant EUR","Compte","Catégorie","Pointé","Labels"
"03/04/2013","","pause dej: sw charguia","","-5.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"03/04/2013","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/04/2013","","Orange","","-10.00","> Dépenses> Quotidien> Communications> Portable","> Actifs> Porte-monnaie","NON",""
"01/04/2013","","Tennis: Abonnement","","-40.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"01/04/2013","","Café","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/04/2013","","pause dej: fricassé + sw","","-5.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"01/04/2013","","fucacca + gourmet","","-20.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"01/04/2013","","Café","","-8.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"29/03/2013","","ATM BT DAB AEROPORT   TUNIS","","60.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"28/03/2013","","Carte TT pour papa","","-20.00","> Dépenses> Quotidien> Communications","> Actifs> Porte-monnaie","NON",""
"28/03/2013","","Deblocage n8","","-5.00","> Dépenses> Quotidien> Communications","> Actifs> Porte-monnaie","NON",""
"28/03/2013","","Chargeur sagem","","-7.00","> Dépenses> Quotidien> Communications","> Actifs> Porte-monnaie","NON",""
"27/03/2013","","Remboursement cadeau Makram (Slim)","","180.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"27/03/2013","","Remboursement cadeau Makram (Mohamed)","","180.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"27/03/2013","","Remboursement cadeau Makram (fa7oul)","","180.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"27/03/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"27/03/2013","","Remboursement cadeau Makram (Leyla)","","180.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"25/03/2013","","Remboursement cadeau Makram (samir)","","180.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"24/03/2013","","Café (sousse)","","-7.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"23/03/2013","","Peage(mahress)","","-10.00","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"22/03/2013","","ABT SOUSSE H.BOURGUIB >SOUSSE","","100.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"21/03/2013","","Municipalité - signature légalisée des contrats de prêt hypotheque","","-2.00","> Actifs> Maison","> Actifs> Porte-monnaie","NON",""
"21/03/2013","","AGENCE JARDINS DU LAC BERGES D","","40.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"21/03/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"21/03/2013","","Attestation de paiment de taxes municipales","","-3.00","> Actifs> Maison","> Actifs> Porte-monnaie","NON",""
"21/03/2013","","parking menzah 6","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"20/03/2013","","parking Palmarium","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"19/03/2013","","Lavage","","-9.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"18/03/2013","","Remboursement avance photo cce","cce: remboursement photo","100.00","> Dépenses> Avances","> Actifs> Porte-monnaie","NON","Quotidien"
"13/03/2013","","Foot: Cotisation terrain","","-6.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"12/03/2013","","OTC - Extrait Plan de situation","","-7.50","> Actifs> Maison","> Actifs> Porte-monnaie","NON",""
"12/03/2013","","parking La Fayette","","-1.50","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"12/03/2013","","pause dej: fricassé + sw","","-5.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"12/03/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/03/2013","","complement remboursement hela (rembrousée le 21-08-2013)","halloula: emprunt pour enregis","-1000.00","> Dépenses> Avances","> Actifs> Porte-monnaie","NON","Quotidien"
"11/03/2013","","ABT TS LIBERTE        >TUNIS","","20.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"08/03/2013","","pause dej: complement fucacca","","-3.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"07/03/2013","","nirvana","","-30.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"06/03/2013","","pause dej: complement Med Smile","","-1.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"06/03/2013","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/03/2013","","Gateaux gourmet","","-3.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"04/03/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/03/2013","","parking Av Paris","","-2.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"03/03/2013","","Remboursement Theatre: monstranum","","12.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"03/03/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"03/03/2013","","Theatre: monstranum","","-20.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"02/03/2013","","Peage(Sousse)","","-6.00","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"02/03/2013","","Remboursement Theatre: Macbeth","","15.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"02/03/2013","","mots flechés","","-5.00","> Dépenses> Achats & Shopping> Culture","> Actifs> Porte-monnaie","NON","Quotidien"
"02/03/2013","","Theatre: Macbeth","","-30.00","> Dépenses> Loisirs> Cinema/theatre","> Actifs> Porte-monnaie","NON","Quotidien"
"01/03/2013","","ABT MENZAH 8          >MENZAH","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"01/03/2013","","distributeur","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/03/2013","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"28/02/2013","","CPF - Extrait Titre foncier & historique des operations en cours","","-10.00","> Actifs> Maison","> Actifs> Porte-monnaie","NON",""
"27/02/2013","","RET PET SERV          TUNIS","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"27/02/2013","","CHARGUIA              Tunis","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"27/02/2013","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"23/02/2013","","Coiffeur","","-6.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"22/02/2013","","distributeur","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"22/02/2013","","dejeuner (complement)","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"20/02/2013","","Foot: Cotisation terrain","","-6.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"18/02/2013","","dejeuner","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"18/02/2013","","cytheal","gel","-5.00","> Dépenses> Quotidien> Produits","> Actifs> Porte-monnaie","NON","Quotidien"
"18/02/2013","","Fleurs (Naissance bébé alifa)","","-20.00","> Dépenses> Achats & Shopping> Cadeaux> Amis","> Actifs> Porte-monnaie","NON","Quotidien"
"18/02/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"16/02/2013","","Peage(Sousse)","","-6.00","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"15/02/2013","","Remboursement massage","","35.00","> Dépenses> Bien être et soins> Massage / SPA","> Actifs> Porte-monnaie","NON","Quotidien;Remboursement CCE"
"15/02/2013","","ATM BT EL MANAR III   EL MANAR","","50.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"14/02/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"11/02/2013","","Gateaux gourmet","","-6.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"11/02/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"09/02/2013","","salsa: sucré coeur","","-5.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"09/02/2013","","Lounge Voiliers","","-10.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"08/02/2013","","frais pauses boulot","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"07/02/2013","","pause dej: agadou","","-15.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"07/02/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"07/02/2013","","pressing (veste)","","-5.00","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON","Quotidien"
"06/02/2013","","Gardien","","-20.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"05/02/2013","","Abonnement cours Salsa Faycla","","-40.00","> Dépenses> Bien être et soins> Salsa","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"04/02/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"02/02/2013","","eau, café , chocolat (trajet)","","-10.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"02/02/2013","","Peage(Hammamet)","","-3.00","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"01/02/2013","","Café","","-10.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/02/2013","","ATB TOTAL AUTOROUTE   GROMBALI","","100.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"31/01/2013","","Forfait tunisiana business (3 mois)","","-31.50","> Dépenses> Quotidien> Communications> Portable","> Actifs> Porte-monnaie","NON","Quotidien"
"30/01/2013","","Lavage","","-8.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
"30/01/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"28/01/2013","","Café","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"26/01/2013","","Terzi","","-2.00","> Dépenses> Achats & Shopping> Vêtements","> Actifs> Porte-monnaie","NON","Quotidien"
"25/01/2013","","SATATION SHELL GROMBA >GROMBAL","","70.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"25/01/2013","","Café","","-2.50","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"25/01/2013","","Bongusto","","-10.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"24/01/2013","","réparation sac de sport (couturier)","","-2.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"23/01/2013","","GAB EL MENZEH 6       EL MENZA","","30.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON",""
"22/01/2013","","Coca après tennis","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"21/01/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"20/01/2013","","sousse","","-5.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Quotidien"
"20/01/2013","","Fleurs a sousse","","-10.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"20/01/2013","","Peage(Sousse)","","-6.00","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"19/01/2013","","Lounge Voiliers","","-20.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"17/01/2013","","Café","","-5.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"16/01/2013","","Tennis: Grippe","","-9.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"14/01/2013","","Café","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"14/01/2013","","shapati el mahdia au centre ville","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"13/01/2013","","cheese cacke au lac","","-30.00","> Dépenses> Loisirs> Sorties","> Actifs> Porte-monnaie","NON","Quotidien"
"12/01/2013","","2 pathés (alyssa)","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"12/01/2013","","Coiffeur","","-6.00","> Dépenses> Quotidien> Coiffeur","> Actifs> Porte-monnaie","NON","Quotidien"
"10/01/2013","","Lablebi après salsa","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"10/01/2013","","Café Amel","","-1.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"09/01/2013","","Café Amel","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"07/01/2013","","Café Amel","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"06/01/2013","","Café Amel","","-2.80","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"05/01/2013","","remboursement halloula","","-10.00","> Dépenses> Quotidien> Communications> Portable","> Actifs> Porte-monnaie","NON",""
"05/01/2013","","2 packs d'eau","","-7.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"04/01/2013","","Café Amel","","-3.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"04/01/2013","","sw thon au centre ville","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"04/01/2013","","parking Central park","","-2.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"03/01/2013","","sw nafoussi avant tennis","","-4.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"03/01/2013","","Abonnement cours Salsa Faycla","","-40.00","> Dépenses> Bien être et soins> Salsa","> Actifs> Porte-monnaie","NON","Quotidien;Salsa"
"02/01/2013","","Café Amel","","-4.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"01/01/2013","","Tennis: Abonnement","","-40.00","> Dépenses> Bien être et soins> Sport","> Actifs> Porte-monnaie","NON","Quotidien"
"31/12/2012","","remboursemment - CCE Voyage","","50.00","> Dépenses> Vacances> Frais","> Actifs> Porte-monnaie","NON","Quotidien;Remboursement CCE"
"31/12/2012","","Gardien","","-10.00","> Dépenses> Logement> Gardien","> Actifs> Porte-monnaie","NON","Quotidien"
"31/12/2012","","Sandwich turki","","-3.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"31/12/2012","","Peage (Hammamet)","","-2.50","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"31/12/2012","","parking Menzah 6","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"31/12/2012","","Pizzeria derrière lobna","","-10.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"30/12/2012","","Café Amel","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"29/12/2012","","Lounge Voiliers","","-20.00","> Dépenses> Loisirs> Bar","> Actifs> Porte-monnaie","NON","Quotidien"
"28/12/2012","","Porte feuilles & boucles (sousse)","","-10.00","> Dépenses> Achats & Shopping> Cadeaux> Moi","> Actifs> Porte-monnaie","NON","Halloula;Quotidien"
"28/12/2012","","parking Aeroport nfidha","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"28/12/2012","","Jus à aeroport nfidha","","-2.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"28/12/2012","","Peage(Sousse)","","-5.00","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"27/12/2012","","parking Central park","","-1.00","> Dépenses> Auto> Autres> Parking","> Actifs> Porte-monnaie","NON","Quotidien"
"26/12/2012","","café & soufflet & paté (sousse)","","-13.00","> Dépenses> Loisirs> Restaurant","> Actifs> Porte-monnaie","NON","Quotidien"
"26/12/2012","","Peage(Sousse)","","-3.00","> Dépenses> Auto> Autres> Peages","> Actifs> Porte-monnaie","NON","Quotidien"
"25/12/2012","","Café Amel","","-2.00","> Dépenses> Loisirs> Café","> Actifs> Porte-monnaie","NON","Quotidien"
"24/12/2012","","chez joseph","","-10.00","> Dépenses> Quotidien> Alimentation","> Actifs> Porte-monnaie","NON","Quotidien"
"23/12/2012","","Retrait compte epargne classic","","190.00","> Actifs> Placement> Compte epargne classic","> Actifs> Porte-monnaie","NON","Quotidien"
"21/12/2012","","Remboursement halloula cadeau andré","","20.00","> Dépenses> Achats & Shopping> Cadeaux> Famille","> Actifs> Porte-monnaie","NON",""
"18/12/2012","","Depot Moon","","-10000.00","> Actifs> Placement> Bourse> Compte bourse principal","> Actifs> Porte-monnaie","NON","Quotidien"
"18/12/2012","","Depot pour appart","","-2300.00","> Actifs> Placement> Bourse> Compte bourse principal","> Actifs> Porte-monnaie","NON","Quotidien"
"18/12/2012","","Depot papa","","-12000.00","> Actifs> Placement> Bourse> Compte bourse principal","> Actifs> Porte-monnaie","NON","Quotidien"
"18/12/2012","","Depot Walid","","-4000.00","> Actifs> Placement> Bourse> Compte bourse principal","> Actifs> Porte-monnaie","NON","Quotidien"
"18/12/2012","","ABT EL MANAR          >TUNIS","","400.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"18/12/2012","","RETRAIT ESPECE","","27900.00","> Actifs> Comptes chèques> Attijari","> Actifs> Porte-monnaie","NON","Quotidien"
"18/12/2012","","Lavage","","-8.00","> Dépenses> Auto> Autres> Lavages","> Actifs> Porte-monnaie","NON","Quotidien"
